X,Y,r,PL,RMS,trajectory_id,step_id,PL_squared,RMS_squared,PL_cubed,RMS_cubed,PL_log,RMS_log,PL_sqrt,RMS_sqrt,PL_reciprocal,RMS_reciprocal,PL_RMS,PL_squared_RMS,PL_RMS_squared,PL_squared_RMS_squared,PL_RMS_ratio,RMS_PL_ratio,PL_minus_RMS,PL_plus_RMS,abs_PL_minus_RMS,PL_RMS_harmonic_mean,PL_RMS_geometric_mean,PL^2,PL RMS,RMS^2,PL^3,PL^2 RMS,PL RMS^2,RMS^3
-857,-630,1063.65,64.1,9.64,4,9,4108.8099999999995,92.92960000000001,263374.7209999999,895.8413440000002,4.1604443639281845,2.2659211086328277,8.006247560499238,3.104834939252005,0.01560062402493666,0.1037344398329488,617.924,39608.9284,5956.78736,381830.069776,6.649377593292018,0.15039001560038942,54.459999999999994,73.74,54.459999999999994,16.759533496044536,24.858077158139164,4108.8099999999995,617.924,92.92960000000001,263374.72099999996,39608.9284,5956.78736,895.8413440000002
-1230,-707,1418.71,64.1,9.45,5,0,4108.8099999999995,89.30249999999998,263374.7209999999,843.9086249999998,4.1604443639281845,2.2460147415162335,8.006247560499238,3.0740852297878796,0.01560062402493666,0.10582010581898604,605.7449999999999,38828.254499999995,5724.290249999998,366927.0050249999,6.783068782997004,0.14742589703565143,54.64999999999999,73.55,54.64999999999999,16.471651937435112,24.611887371755948,4108.8099999999995,605.7449999999999,89.30249999999998,263374.72099999996,38828.25449999999,5724.290249999998,843.9086249999998
-1160,-1031,1551.95,64.1,9.4,5,1,4108.8099999999995,88.36000000000001,263374.7209999999,830.5840000000001,4.1604443639281845,2.2407096892865965,8.006247560499238,3.0659419433511785,0.01560062402493666,0.10638297872227252,602.54,38622.814,5663.876,363054.45160000003,6.819148936097668,0.14664586583440462,54.699999999999996,73.5,54.699999999999996,16.395646258481094,24.546690204587662,4108.8099999999995,602.54,88.36000000000001,263374.72099999996,38622.81399999999,5663.876,830.5840000000002
-773,-985,1252.1,62.3,8.3,5,2,3881.2899999999995,68.89000000000001,241804.36699999997,571.7870000000001,4.131961425795013,2.1162555148146005,7.893034904268446,2.8809720581775866,0.016051364365945342,0.12048192770939177,517.09,32214.707,4291.847000000001,267382.06810000003,7.506024096295107,0.13322632423734637,54.0,70.6,54.0,14.648441926324862,22.7396130134178,3881.2899999999995,517.09,68.89000000000001,241804.36699999997,32214.707000000002,4291.847000000001,571.7870000000001
-434,-1223,1297.72,62.3,8.37,5,3,3881.2899999999995,70.05689999999998,241804.36699999997,586.3762529999998,4.131961425795013,2.1246538845133314,7.893034904268446,2.8930952282978866,0.016051364365945342,0.11947431302127272,521.4509999999999,32486.397299999993,4364.544869999999,271911.1454009999,7.44324970122529,0.1343499197429625,53.93,70.67,53.93,14.757351068324947,22.835301618327705,3881.2899999999995,521.4509999999999,70.05689999999998,241804.36699999997,32486.397299999993,4364.544869999999,586.3762529999998
-288,-805,854.97,62.0,7.94,5,4,3844.0,63.043600000000005,238328.0,500.5661840000001,4.127134385046705,2.0719132752716387,7.874007874011811,2.817800560721074,0.016129032258038502,0.12594458438128533,492.28000000000003,30521.36,3908.7032000000004,242339.59840000002,7.80856423163969,0.12806451612882572,54.06,69.94,54.06,14.077209036296717,22.187383802512635,3844.0,492.28000000000003,63.043600000000005,238328.0,30521.36,3908.7032000000004,500.5661840000001
-572,-1037,1184.29,62.5,8.05,5,5,3906.25,64.80250000000001,244140.625,521.6601250000001,4.135166556743956,2.0856720914428943,7.905694150420948,2.8372521918222215,0.0159999999999744,0.1242236024829289,503.12500000000006,31445.312500000004,4050.1562500000005,253134.76562500003,7.763975155183055,0.12879999999979394,54.45,70.55,54.45,14.262934089278154,22.430448056157953,3906.25,503.12500000000006,64.80250000000001,244140.625,31445.312500000004,4050.1562500000005,521.6601250000001
-964,-1093,1457.38,63.4,9.35,5,6,4019.56,87.4225,254840.104,817.4003749999999,4.149463861444757,2.235376343311291,7.962411694957753,3.057776970284131,0.01577287066243569,0.10695187165661015,592.79,37582.886,5542.586499999999,351399.9841,6.780748663029083,0.1474763406937737,54.05,72.75,54.05,16.296632302383095,24.34727910876285,4019.56,592.79,87.4225,254840.104,37582.886,5542.586499999999,817.4003749999999
-1062,-1448,1795.7,62.8,8.18,5,7,3943.8399999999997,66.91239999999999,247673.15199999997,547.3434319999999,4.139955073475745,2.1016921506268806,7.92464510246358,2.8600699292150185,0.015923566878955537,0.12224938875156174,513.704,32260.611199999996,4202.098719999999,263891.7996159999,7.677261613598078,0.13025477706985628,54.62,70.97999999999999,54.62,14.474612566899866,22.66503915725715,3943.8399999999997,513.704,66.91239999999999,247673.15199999997,32260.611199999996,4202.098719999999,547.3434319999999
-1247,-1204,1733.39,63.0,9.14,5,8,3969.0,83.53960000000001,250047.0,763.5519440000002,4.14313472639312,2.2126603854769997,7.937253933193772,3.023243291566195,0.015873015872990677,0.1094091903707942,575.82,36276.66,5262.9948,331568.67240000004,6.892778993360035,0.1450793650791348,53.86,72.14,53.86,15.963958968649898,23.996249706985466,3969.0,575.82,83.53960000000001,250047.0,36276.66,5262.9948,763.5519440000002
-1230,-1508,1946.01,62.9,8.39,5,9,3956.41,70.39210000000001,248858.18899999998,590.5897190000002,4.141546163707985,2.127040520491034,7.930952023559341,2.896549671592048,0.015898251192343563,0.11918951132158295,527.731,33194.2799,4427.663090000001,278500.00836100004,7.497020262127568,0.1333863275037625,54.51,71.28999999999999,54.51,14.805190068712577,22.972396479253096,3956.41,527.731,70.39210000000001,248858.18899999998,33194.2799,4427.663090000001,590.5897190000002
-2780,-1119,2996.76,63.8,9.1,6,0,4070.4399999999996,82.80999999999999,259694.07199999996,753.5709999999999,4.1557531903523115,2.2082744135337933,7.987490219086343,3.0166206257996713,0.015673981191198002,0.10989010988890231,580.5799999999999,37041.00399999999,5283.277999999999,337073.1363999999,7.010989010911967,0.14263322883990182,54.699999999999996,72.89999999999999,54.699999999999996,15.928120713284049,24.095227743268996,4070.4399999999996,580.5799999999999,82.80999999999999,259694.07199999996,37041.00399999999,5283.277999999999,753.5709999999999
-2256,-1284,2595.8,62.6,8.55,6,1,3918.76,73.1025,245314.37600000002,625.0263750000001,4.13676527810765,2.145931282960365,7.912016177940993,2.924038303442689,0.01597444089454317,0.11695906432611743,535.23,33505.398,4576.2165,286471.15290000004,7.321637426814951,0.1365814696483441,54.05,71.15,54.05,15.045115952192486,23.13503836175769,3918.76,535.23,73.1025,245314.37600000002,33505.398,4576.2165,625.0263750000001
-1736,-1129,2070.83,63.8,9.05,6,2,4070.4399999999996,81.90250000000002,259694.07199999996,741.2176250000002,4.1557531903523115,2.2027647577228846,7.987490219086343,3.0083217912982647,0.015673981191198002,0.1104972375678398,577.39,36837.481999999996,5225.379500000001,333379.21210000006,7.049723756828179,0.14184952978034193,54.75,72.85,54.75,15.851475634844405,24.028940883859196,4070.4399999999996,577.39,81.90250000000002,259694.07199999996,36837.481999999996,5225.379500000001,741.2176250000002
-1168,-1054,1573.26,63.2,8.68,6,3,3994.2400000000002,75.3424,252435.96800000002,653.9720319999999,4.1463043011543945,2.1610215286837797,7.9498427657407165,2.946183972531247,0.015822784810101544,0.11520737327056213,548.576,34670.0032,4761.63968,300935.627776,7.281105990699527,0.13734177215168142,54.52,71.88,54.52,15.263661658298188,23.42169934056878,3994.2400000000002,548.576,75.3424,252435.96800000002,34670.00320000001,4761.63968,653.972032
-749,-795,1092.26,62.3,8.57,6,4,3881.2899999999995,73.4449,241804.36699999997,629.4227930000001,4.131961425795013,2.148267732621357,7.893034904268446,2.9274562336608896,0.016051364365945342,0.11668611435103049,533.911,33262.6553,4575.61727,285060.955921,7.2695449240692,0.1375601926161516,53.73,70.87,53.73,15.067334556208452,23.106514233003644,3881.2899999999995,533.911,73.4449,241804.36699999997,33262.6553,4575.61727,629.4227930000001
-1235,-849,1498.67,63.5,9.02,6,5,4032.25,81.3604,256047.875,733.8708079999999,4.1510399059002205,2.199444334085619,7.968688725254614,3.003331483536241,0.015748031496038192,0.11086474500985738,572.77,36370.895,5166.3854,328065.4729,7.0399113081259435,0.14204724409426447,54.480000000000004,72.52,54.480000000000004,15.796194153315229,23.932613731057458,4032.25,572.77,81.3604,256047.875,36370.895,5166.3854,733.8708079999999
-992,-1081,1467.18,62.6,8.14,6,6,3918.76,66.2596,245314.37600000002,539.3531440000002,4.13676527810765,2.096790180026734,7.912016177940993,2.8530685235374214,0.01597444089454317,0.12285012284861363,509.564,31898.706400000003,4147.850960000001,259655.47009600003,7.690417690323213,0.13003194888158143,54.46,70.74000000000001,54.46,14.40667232115577,22.5735243150023,3918.76,509.564,66.2596,245314.37600000002,31898.706400000003,4147.850960000001,539.353144
-1463,-749,1643.58,63.8,8.86,6,7,4070.4399999999996,78.49959999999999,259694.07199999996,695.5064559999998,4.1557531903523115,2.1815467646282762,7.987490219086343,2.9765752132274432,0.015673981191198002,0.11286681715448232,565.2679999999999,36064.098399999995,5008.274479999999,319527.9118239999,7.200902934455972,0.1388714733540143,54.94,72.66,54.94,15.559262317622405,23.77536540202905,4070.4399999999996,565.2679999999999,78.49959999999999,259694.07199999996,36064.098399999995,5008.274479999999,695.5064559999998
-1914,-932,2128.85,63.8,9.05,6,8,4070.4399999999996,81.90250000000002,259694.07199999996,741.2176250000002,4.1557531903523115,2.2027647577228846,7.987490219086343,3.0083217912982647,0.015673981191198002,0.1104972375678398,577.39,36837.481999999996,5225.379500000001,333379.21210000006,7.049723756828179,0.14184952978034193,54.75,72.85,54.75,15.851475634844405,24.028940883859196,4070.4399999999996,577.39,81.90250000000002,259694.07199999996,36837.481999999996,5225.379500000001,741.2176250000002
-2222,-1150,2501.96,62.5,8.25,6,9,3906.25,68.0625,244140.625,561.515625,4.135166556743956,2.110213200358711,7.905694150420948,2.8722813232690143,0.0159999999999744,0.12121212121065197,515.625,32226.5625,4253.90625,265869.140625,7.575757575665748,0.1319999999997888,54.25,70.75,54.25,14.575971731428162,22.707377655731186,3906.25,515.625,68.0625,244140.625,32226.5625,4253.90625,561.515625
-162,-1065,1077.25,62.2,8.63,7,0,3868.84,74.47690000000001,240641.84800000003,642.7356470000002,4.130354999746742,2.155244505106924,7.886697661252142,2.9376861643136762,0.016077170417980582,0.11587485515508834,536.7860000000001,33388.0892,4632.463180000002,288139.20979600004,7.207415990646496,0.13874598070717242,53.57,70.83,53.57,15.157023859924953,23.168642601585447,3868.84,536.7860000000001,74.47690000000001,240641.84800000003,33388.0892,4632.463180000002,642.7356470000002
-526,-598,796.42,62.0,8.37,7,1,3844.0,70.05689999999998,238328.0,586.3762529999998,4.127134385046705,2.1246538845133314,7.874007874011811,2.8930952282978866,0.016129032258038502,0.11947431302127272,518.9399999999999,32174.279999999995,4343.527799999999,269298.72359999997,7.4074074073189085,0.13499999999978224,53.63,70.37,53.63,14.748898678393134,22.780254607883556,3844.0,518.9399999999999,70.05689999999998,238328.0,32174.279999999995,4343.527799999999,586.3762529999998
-246,-981,1011.37,63.4,8.8,7,2,4019.56,77.44000000000001,254840.104,681.4720000000002,4.149463861444757,2.1747517214955243,7.962411694957753,2.9664793948382653,0.01577287066243569,0.1136363636350723,557.9200000000001,35372.128000000004,4909.696000000001,311274.72640000004,7.204545454463584,0.13880126182943409,54.599999999999994,72.2,54.599999999999994,15.454847645407959,23.620330226311403,4019.56,557.9200000000001,77.44000000000001,254840.104,35372.128000000004,4909.696000000001,681.4720000000002
-816,-1138,1400.32,62.6,8.22,7,3,3918.76,67.56840000000001,245314.37600000002,555.4122480000001,4.13676527810765,2.106570209080254,7.912016177940993,2.86705423736629,0.01597444089454317,0.12165450121506502,514.572,32212.207200000004,4229.781840000001,264784.34318400006,7.615571776063071,0.13130990415314486,54.38,70.82000000000001,54.38,14.531827167446297,22.684179509076365,3918.76,514.572,67.56840000000001,245314.37600000002,32212.2072,4229.781840000001,555.4122480000001
-961,-1414,1709.65,62.4,7.96,7,4,3893.7599999999998,63.3616,242970.62399999998,504.358336,4.133565275376984,2.0744289998688545,7.899367063252599,2.821347195933177,0.016025641025615343,0.12562814070193934,496.704,30994.329599999997,3953.76384,246714.863616,7.839195979801015,0.12756410256389814,54.44,70.36,54.44,14.118931210895227,22.286857113554618,3893.7599999999998,496.704,63.3616,242970.62399999998,30994.3296,3953.76384,504.358336
-976,-1059,1440.16,63.5,8.75,7,5,4032.25,76.5625,256047.875,669.921875,4.1510399059002205,2.169053700380952,7.968688725254614,2.958039891549808,0.015748031496038192,0.11428571428440816,555.625,35282.1875,4861.71875,308719.140625,7.257142857059918,0.13779527559033417,54.75,72.25,54.75,15.380622837348954,23.571699132646334,4032.25,555.625,76.5625,256047.875,35282.1875,4861.71875,669.921875
-646,-744,985.32,63.0,8.81,7,6,3969.0,77.6161,250047.0,683.7978410000001,4.14313472639312,2.175887439959439,7.937253933193772,2.968164415931166,0.015873015872990677,0.11350737797828027,555.0300000000001,34966.89,4889.8143,308058.30090000003,7.150964812631657,0.1398412698410479,54.19,71.81,54.19,15.458292716870274,23.559074684715444,3969.0,555.0300000000001,77.6161,250047.0,34966.89000000001,4889.8143,683.7978410000001
-170,-619,641.92,62.5,8.99,7,7,3906.25,80.82010000000001,244140.625,726.5726990000001,4.135166556743956,2.1961128484946526,7.905694150420948,2.99833287011299,0.0159999999999744,0.11123470522679382,561.875,35117.1875,5051.25625,315703.51562500006,6.952169076674614,0.14383999999976985,53.51,71.49,53.51,15.71898167573686,23.703902632267116,3906.25,561.875,80.82010000000001,244140.625,35117.1875,5051.25625,726.5726990000001
136,-880,890.45,62.3,8.44,7,8,3881.2899999999995,71.2336,241804.36699999997,601.2115839999999,4.131961425795013,2.132982308619714,7.893034904268446,2.90516780926679,0.016051364365945342,0.11848341232087106,525.8119999999999,32758.087599999995,4437.853279999999,276478.25934399996,7.381516587590267,0.1354735152485787,53.86,70.74,53.86,14.866044670603806,22.930590921299867,3881.2899999999995,525.8119999999999,71.2336,241804.36699999997,32758.08759999999,4437.853279999999,601.2115839999999
146,-1375,1382.73,62.2,8.0,7,9,3868.84,64.0,240641.84800000003,512.0,4.130354999746742,2.079441541692336,7.886697661252142,2.8284271247461903,0.016077170417980582,0.1249999999984375,497.6,30950.72,3980.8,247605.76,7.774999999902813,0.12861736334384466,54.2,70.2,54.2,14.176638176617981,22.3069495897579,3868.84,497.6,64.0,240641.84800000003,30950.72,3980.8,512.0
-555,-473,729.21,61.7,7.97,8,0,3806.8900000000003,63.5209,234885.11300000004,506.26157299999994,4.122283930912963,2.0756844928146707,7.854934754662192,2.8231188426986207,0.016207455429471298,0.12547051442753487,491.749,30340.9133,3919.23953,241817.079001,7.741530740178902,0.12917341977288627,53.730000000000004,69.67,53.730000000000004,14.116520740614158,22.175414314055104,3806.8900000000003,491.749,63.5209,234885.11300000004,30340.913300000004,3919.23953,506.26157299999994
-535,-794,957.42,62.3,8.57,8,1,3881.2899999999995,73.4449,241804.36699999997,629.4227930000001,4.131961425795013,2.148267732621357,7.893034904268446,2.9274562336608896,0.016051364365945342,0.11668611435103049,533.911,33262.6553,4575.61727,285060.955921,7.2695449240692,0.1375601926161516,53.73,70.87,53.73,15.067334556208452,23.106514233003644,3881.2899999999995,533.911,73.4449,241804.36699999997,33262.6553,4575.61727,629.4227930000001
-795,-1023,1295.59,62.5,8.32,8,2,3906.25,69.22240000000001,244140.625,575.930368,4.135166556743956,2.1186622548451366,7.905694150420948,2.8844410203711917,0.0159999999999744,0.12019230769086307,520.0,32500.0,4326.400000000001,270400.00000000006,7.512019230678942,0.13311999999978702,54.18,70.82,54.18,14.685117198510753,22.80350850198276,3906.25,520.0,69.22240000000001,244140.625,32500.0,4326.400000000001,575.930368
-579,-718,922.37,62.4,8.32,8,3,3893.7599999999998,69.22240000000001,242970.62399999998,575.930368,4.133565275376984,2.1186622548451366,7.899367063252599,2.8844410203711917,0.016025641025615343,0.12019230769086307,519.168,32396.0832,4319.477760000001,269535.412224,7.499999999909855,0.13333333333311967,54.08,70.72,54.08,14.68235294115571,22.78525839221491,3893.7599999999998,519.168,69.22240000000001,242970.62399999998,32396.0832,4319.477760000001,575.930368
-889,-627,1087.86,62.3,8.57,8,4,3881.2899999999995,73.4449,241804.36699999997,629.4227930000001,4.131961425795013,2.148267732621357,7.893034904268446,2.9274562336608896,0.016051364365945342,0.11668611435103049,533.911,33262.6553,4575.61727,285060.955921,7.2695449240692,0.1375601926161516,53.73,70.87,53.73,15.067334556208452,23.106514233003644,3881.2899999999995,533.911,73.4449,241804.36699999997,33262.6553,4575.61727,629.4227930000001
-1119,-1133,1592.44,63.5,8.45,8,5,4032.25,71.40249999999999,256047.875,603.3511249999998,4.1510399059002205,2.1341664413809167,7.968688725254614,2.9068883707497264,0.015748031496038192,0.11834319526487169,536.5749999999999,34072.5125,4534.058749999999,287912.73062499997,7.514792899319352,0.13307086614152272,55.05,71.95,55.05,14.915218901994555,23.164088585567097,4032.25,536.5749999999999,71.40249999999999,256047.875,34072.5125,4534.058749999999,603.3511249999999
-1187,-793,1427.52,64.1,10.22,8,6,4108.8099999999995,104.4484,263374.7209999999,1067.4626480000002,4.1604443639281845,2.324346584785343,8.006247560499238,3.1968734726291563,0.01560062402493666,0.0978473581203733,655.102,41992.038199999995,6695.14244,429158.630404,6.272015655515928,0.15943837753485268,53.879999999999995,74.32,53.879999999999995,17.62922497306562,25.594960441461907,4108.8099999999995,655.102,104.4484,263374.72099999996,41992.038199999995,6695.14244,1067.4626480000002
-1530,-1135,1905.03,63.6,8.8,8,7,4044.96,77.44000000000001,257259.456,681.4720000000002,4.1526134703476485,2.1747517214955243,7.974960814950754,2.9664793948382653,0.01572327044022685,0.1136363636350723,559.6800000000001,35595.648,4925.184000000001,313241.70240000007,7.2272727271905985,0.13836477987399629,54.8,72.4,54.8,15.46077348064163,23.657556932193994,4044.96,559.6800000000001,77.44000000000001,257259.456,35595.64800000001,4925.184000000001,681.4720000000002
-1101,-1300,1703.58,62.7,8.28,8,8,3931.2900000000004,68.55839999999999,246491.88300000003,567.6635519999999,4.13836144764047,2.1138429684092457,7.918333157931662,2.8774989139876315,0.01594896331735893,0.12077294685844478,519.156,32551.0812,4298.61168,269522.952336,7.572463768024488,0.13205741626773196,54.42,70.98,54.42,14.62823330513577,22.78499506254061,3931.2900000000004,519.156,68.55839999999999,246491.88300000003,32551.081199999997,4298.61168,567.6635519999999
-1427,-1445,2030.85,63.6,8.38,8,9,4044.96,70.22440000000002,257259.456,588.4804720000002,4.1526134703476485,2.125847914505925,7.974960814950754,2.894822965226026,0.01572327044022685,0.11933174224201273,532.9680000000001,33896.764800000004,4466.271840000001,284054.8890240001,7.58949880659201,0.131761006289101,55.22,71.98,55.22,14.808780216706296,23.086099713897106,4044.96,532.9680000000001,70.22440000000002,257259.456,33896.764800000004,4466.271840000001,588.4804720000002
-334,-927,985.33,64.2,10.18,9,0,4121.64,103.63239999999999,264609.28800000006,1054.9778319999998,4.162003210697473,2.3204250111322,8.012490249604053,3.1906112267087634,0.015576323987514677,0.09823182711101934,653.556,41958.2952,6653.20008,427135.445136,6.306483300527442,0.15856697819289942,54.02,74.38,54.02,17.573433718717972,25.56474134428119,4121.64,653.556,103.63239999999999,264609.28800000006,41958.29520000001,6653.20008,1054.9778319999998
63,-948,950.09,63.1,8.66,9,1,3981.61,74.9956,251239.59100000001,649.461896,4.144720769548752,2.1587147225858914,7.9435508432942,2.9427877939124323,0.015847860538802144,0.11547344110721162,546.446,34480.742600000005,4732.22236,298603.230916,7.286374133865054,0.13724247226602657,54.44,71.76,54.44,15.22982162762649,23.376184461968982,3981.61,546.446,74.9956,251239.59100000001,34480.742600000005,4732.22236,649.461896
-314,-1083,1127.6,62.8,8.76,9,2,3943.8399999999997,76.7376,247673.15199999997,672.221376,4.139955073475745,2.1701959049597157,7.92464510246358,2.9597297173897483,0.015923566878955537,0.11415525114024937,550.1279999999999,34548.0384,4819.121279999999,302640.816384,7.16894977160766,0.13949044585965048,54.04,71.56,54.04,15.375293460012049,23.454807609528583,3943.8399999999997,550.1279999999999,76.7376,247673.15199999997,34548.03839999999,4819.121279999999,672.221376
-820,-1324,1557.36,62.6,8.25,9,3,3918.76,68.0625,245314.37600000002,561.515625,4.13676527810765,2.110213200358711,7.912016177940993,2.8722813232690143,0.01597444089454317,0.12121212121065197,516.45,32329.77,4260.712500000001,266720.60250000004,7.5878787877868135,0.13178913737998116,54.35,70.85,54.35,14.578687367657619,22.725536297302206,3918.76,516.45,68.0625,245314.37600000002,32329.770000000004,4260.712500000001,561.515625
-764,-824,1123.69,62.0,8.23,9,4,3844.0,67.7329,238328.0,557.4417670000001,4.127134385046705,2.107786014701129,7.874007874011811,2.8687976575562106,0.016129032258038502,0.12150668286608132,510.26000000000005,31636.120000000003,4199.4398,260365.2676,7.533414337697042,0.13274193548365687,53.769999999999996,70.23,53.769999999999996,14.531112060352369,22.58893534454424,3844.0,510.26000000000005,67.7329,238328.0,31636.120000000003,4199.4398,557.441767
-673,-1115,1302.36,63.0,8.6,9,5,3969.0,73.96,250047.0,636.0559999999999,4.14313472639312,2.15176220327109,7.937253933193772,2.932575659723036,0.015873015872990677,0.11627906976608979,541.8,34133.4,4659.48,293547.24,7.325581395263656,0.1365079365077198,54.4,71.6,54.4,15.134078212269365,23.276597689524987,3969.0,541.8,73.96,250047.0,34133.399999999994,4659.48,636.0559999999999
-638,-662,919.4,62.5,7.97,9,6,3906.25,63.5209,244140.625,506.26157299999994,4.135166556743956,2.0756844928146707,7.905694150420948,2.8231188426986207,0.0159999999999744,0.12547051442753487,498.125,31132.8125,3970.0562499999996,248128.515625,7.84190715172093,0.12751999999979596,54.53,70.47,54.53,14.137221512680378,22.318714120665643,3906.25,498.125,63.5209,244140.625,31132.8125,3970.0562499999996,506.26157299999994
-1045,-864,1355.92,62.5,8.2,9,7,3906.25,67.24,244140.625,551.3679999999998,4.135166556743956,2.1041341542824026,7.905694150420948,2.8635642126552705,0.0159999999999744,0.12195121951070792,512.5,32031.249999999996,4202.5,262656.25,7.621951219419246,0.13119999999979007,54.3,70.7,54.3,14.497878359243991,22.638462845343543,3906.25,512.5,67.24,244140.625,32031.25,4202.5,551.3679999999999
-1352,-1149,1774.29,63.2,8.39,9,8,3994.2400000000002,70.39210000000001,252435.96800000002,590.5897190000002,4.1463043011543945,2.127040520491034,7.9498427657407165,2.896549671592048,0.015822784810101544,0.11918951132158295,530.248,33511.6736,4448.780720000001,281162.94150400005,7.532777115524043,0.13275316455675198,54.81,71.59,54.81,14.813465567796042,23.027114452314688,3994.2400000000002,530.248,70.39210000000001,252435.96800000002,33511.6736,4448.780720000001,590.5897190000002
